circuit_id,label,noise_name,noise_type,noise_intensity,num_qubits,circuit_depth,max_probability,min_probability,mean_probability,std_probability,entropy,normalized_entropy,purity,participation_ratio,qubit_0_prob_one,qubit_1_prob_one,qubit_2_prob_one,qubit_3_prob_one,mean_correlation,max_correlation,num_observed_states,normalized_num_states,qubit_4_prob_one
class1_circuit513,1,depolarizing_low,depolarizing,0.01,3,8,0.4873046875,0.001953125,0.125,0.20500021771675273,1.298355791255075,0.43278526375169163,0.4612007141113281,2.1682533638527435,0.4931640625,0.4912109375,0.0185546875,,0.07852713267008464,0.2362680435180664,8,1.0,
class1_circuit514,1,depolarizing_low,depolarizing,0.01,5,7,0.52734375,0.001953125,0.1,0.19470373878905742,1.2077747587983692,0.24155495175967384,0.479095458984375,2.087266704449993,0.4599609375,0.4580078125,0.0107421875,0.0107421875,0.024215316772460936,0.24148273468017578,10,0.3125,0.0
class1_circuit515,1,depolarizing_low,depolarizing,0.01,2,14,0.912109375,0.02734375,0.25,0.38227651013395436,0.5681406682446392,0.2840703341223196,0.8345413208007812,1.1982630158092438,0.939453125,0.060546875,,,-0.029537200927734375,0.029537200927734375,4,1.0,
class1_circuit516,1,depolarizing_low,depolarizing,0.01,2,15,0.4951171875,0.01171875,0.25,0.2335710087043718,1.2076966325703373,0.6038483162851687,0.46822166442871094,2.135740559990002,0.033203125,0.4931640625,,,0.0051097869873046875,0.0051097869873046875,4,1.0,
class1_circuit517,1,depolarizing_low,depolarizing,0.01,5,15,0.2431640625,0.0009765625,0.05,0.09477316427784992,2.3259484278843785,0.4651896855768757,0.22963905334472656,4.354659997937576,0.5029296875,0.01171875,0.494140625,0.0224609375,-0.0017388343811035156,0.01698589324951172,20,0.625,0.9736328125
class1_circuit518,1,depolarizing_low,depolarizing,0.01,4,14,0.4814453125,0.0009765625,0.09090909090909091,0.18092922156199473,1.3853947306352246,0.34634868265880614,0.45099830627441406,2.2173032267881965,0.50390625,0.0146484375,0.5107421875,0.0234375,0.03931220372517904,0.22896194458007812,11,0.6875,
class1_circuit519,1,depolarizing_low,depolarizing,0.01,5,13,0.4033203125,0.0009765625,0.07142857142857142,0.1340667012295277,1.9551337473161046,0.3910267494632209,0.3230628967285156,3.0953724795292974,0.0283203125,0.0,0.8037109375,0.0146484375,0.0007388114929199219,0.010327339172363281,14,0.4375,0.486328125
class1_circuit520,1,depolarizing_low,depolarizing,0.01,5,12,0.9326171875,0.001953125,0.09090909090909091,0.26618920594644996,0.5681312946997347,0.11362625893994693,0.8703327178955078,1.1489858755432443,0.9755859375,0.986328125,0.96875,0.0205078125,-0.0002863883972167969,0.01709747314453125,11,0.34375,0.0234375
class1_circuit521,1,depolarizing_low,depolarizing,0.01,2,7,0.494140625,0.005859375,0.25,0.24171154877009474,1.1208395160289206,0.5604197580144603,0.48369789123535156,2.0674061597400932,0.0166015625,0.4951171875,,,-0.0023603439331054688,0.0023603439331054688,4,1.0,
class1_circuit522,1,depolarizing_low,depolarizing,0.01,2,14,0.2646484375,0.23828125,0.25,0.009442909963776228,1.998976232419619,0.9994881162098095,0.25035667419433594,3.9943013415505493,0.486328125,0.4970703125,,,0.0063076019287109375,0.0063076019287109375,4,1.0,
class1_circuit523,1,depolarizing_low,depolarizing,0.01,2,13,0.2802734375,0.220703125,0.25,0.022064694390029303,1.9943777656537751,0.9971888828268876,0.25194740295410156,3.969082387347594,0.4990234375,0.5390625,,,-0.01021575927734375,0.01021575927734375,4,1.0,
class1_circuit524,1,depolarizing_low,depolarizing,0.01,4,15,0.2568359375,0.0009765625,0.06666666666666667,0.1024410286989256,2.3809750927403193,0.5952437731850798,0.22407913208007812,4.462709178989339,0.9560546875,0.49609375,0.4765625,0.498046875,-0.038894335428873696,0.23535919189453125,15,0.9375,
class1_circuit525,1,depolarizing_low,depolarizing,0.01,3,10,0.947265625,0.0009765625,0.125,0.31084768253644945,0.4144737243278309,0.13815790810927697,0.89801025390625,1.1135730305291593,0.037109375,0.9794921875,0.03515625,,-0.0051492055257161455,0.01920318603515625,8,1.0,
class1_circuit526,1,depolarizing_low,depolarizing,0.01,5,7,0.49609375,0.0009765625,0.08333333333333333,0.1787906693533199,1.2821565865183944,0.25643131730367885,0.46692657470703125,2.1416643514310025,0.97265625,0.513671875,0.0,0.0078125,0.0009649276733398437,0.014141082763671875,12,0.375,0.9814453125
class1_circuit527,1,depolarizing_low,depolarizing,0.01,3,7,0.9560546875,0.001953125,0.16666666666666666,0.3530498173291802,0.352270742445626,0.11742358081520866,0.9145317077636719,1.0934557997294378,0.9892578125,0.0361328125,0.9794921875,,-0.007509549458821614,0.013907432556152344,6,0.75,
class1_circuit528,1,depolarizing_low,depolarizing,0.01,3,7,0.9599609375,0.001953125,0.16666666666666666,0.3547963547186877,0.325495842899787,0.108498614299929,0.9219493865966797,1.0846582409290098,0.98046875,0.98828125,0.0322265625,,-0.0055999755859375,0.016948699951171875,6,0.75,
class1_circuit529,1,depolarizing_low,depolarizing,0.01,3,13,0.8095703125,0.0009765625,0.125,0.2632284320860801,0.9142234505166714,0.3047411501722238,0.6793136596679688,1.4720740347567385,0.02734375,0.03125,0.83984375,,0.006098429361979167,0.0206298828125,8,1.0,
class1_circuit530,1,depolarizing_low,depolarizing,0.01,3,14,0.9208984375,0.0068359375,0.16666666666666666,0.3374625981960173,0.5580815617934767,0.18602718726449222,0.8499526977539062,1.1765360619772802,0.0224609375,0.0537109375,0.9365234375,,-0.01311333974202474,0.034676551818847656,6,0.75,
class1_circuit531,1,depolarizing_low,depolarizing,0.01,2,10,0.4951171875,0.0107421875,0.25,0.2388119650113209,1.15489397180848,0.57744698590424,0.47812461853027344,2.091504936233549,0.0224609375,0.494140625,,,0.0006198883056640625,0.0006198883056640625,4,1.0,
class1_circuit532,1,depolarizing_low,depolarizing,0.01,5,15,0.2587890625,0.0009765625,0.06666666666666667,0.10593518259920258,2.23730274576327,0.447460549152654,0.2350006103515625,4.255308095066061,0.5185546875,0.9775390625,0.00390625,0.4794921875,0.00015287399291992189,0.0023336410522460938,15,0.46875,0.005859375
class1_circuit533,1,depolarizing_low,depolarizing,0.01,3,5,0.9697265625,0.0068359375,0.25,0.4155414009630167,0.24205654972784527,0.08068551657594843,0.9406986236572266,1.063039718295663,0.9765625,0.0,0.0166015625,,-0.0031255086263020835,0.00937652587890625,4,0.5,
class1_circuit534,1,depolarizing_low,depolarizing,0.01,2,10,0.953125,0.001953125,0.25,0.40603808230988464,0.329360632153294,0.164680316076647,0.9094676971435547,1.0995442752181674,0.0224609375,0.9736328125,,,-0.0013608932495117188,0.0013608932495117188,4,1.0,
class1_circuit535,1,depolarizing_low,depolarizing,0.01,3,5,0.521484375,0.0009765625,0.14285714285714285,0.2212048573878058,1.138314879732944,0.3794382932443147,0.4853782653808594,2.060248822656511,0.009765625,0.5302734375,0.0078125,,0.00012270609537760416,0.00121307373046875,7,0.875,
class1_circuit536,1,depolarizing_low,depolarizing,0.01,3,14,0.2626953125,0.009765625,0.125,0.11354402778806946,2.273659114225741,0.7578863714085804,0.22813796997070312,4.383312430149554,0.4765625,0.4892578125,0.4775390625,,0.08071486155192058,0.22554779052734375,8,1.0,
class1_circuit537,1,depolarizing_low,depolarizing,0.01,2,13,0.498046875,0.021484375,0.25,0.22432471771851667,1.2947722925455287,0.6473861462727644,0.45128631591796875,2.2158881501742305,0.947265625,0.48046875,,,-0.00591278076171875,0.00591278076171875,4,1.0,
class1_circuit538,1,depolarizing_low,depolarizing,0.01,2,13,0.490234375,0.0107421875,0.25,0.2358726968253554,1.1846376232036153,0.5923188116018077,0.47254371643066406,2.1162063212729407,0.0283203125,0.5078125,,,0.00319671630859375,0.00319671630859375,4,1.0,
class1_circuit539,1,depolarizing_low,depolarizing,0.01,4,7,0.2568359375,0.0009765625,0.09090909090909091,0.11690488422709949,2.143574388886454,0.5358935972216134,0.2412433624267578,4.145191766215262,0.5029296875,0.4970703125,0.005859375,0.5,-0.041176954905192055,0.24365234375,11,0.6875,
class1_circuit540,1,depolarizing_low,depolarizing,0.01,2,13,0.9404296875,0.017578125,0.25,0.3986223577374139,0.4198483433608249,0.20992417168041244,0.8855991363525391,1.1291790595073508,0.9619140625,0.9609375,,,0.01609039306640625,0.01609039306640625,4,1.0,
class1_circuit541,1,depolarizing_low,depolarizing,0.01,5,6,0.9599609375,0.0009765625,0.1111111111111111,0.3001580202853585,0.3322605906517095,0.0664521181303419,0.9219646453857422,1.0846402895125598,0.0078125,0.0126953125,0.0029296875,0.00390625,0.0005127906799316407,0.002899169921875,9,0.28125,0.017578125
class1_circuit542,1,depolarizing_low,depolarizing,0.01,2,15,0.9072265625,0.0263671875,0.25,0.37946082362030165,0.5919143640324913,0.29595718201624566,0.8259620666503906,1.2107093536805298,0.94140625,0.06640625,,,-0.0283355712890625,0.0283355712890625,4,1.0,
class1_circuit543,1,depolarizing_low,depolarizing,0.01,5,8,0.26171875,0.0009765625,0.08333333333333333,0.11315021756029008,2.2030688036768837,0.4406137607353767,0.236968994140625,4.219961363318999,0.0,0.4736328125,0.9716796875,0.005859375,-0.0005511283874511719,0.0056934356689453125,12,0.375,0.505859375
class1_circuit544,1,depolarizing_low,depolarizing,0.01,5,11,0.2421875,0.0009765625,0.0625,0.10248324373565676,2.3015812517562875,0.4603162503512575,0.2305450439453125,4.337547155442018,0.5,0.9853515625,0.4970703125,0.98828125,6.399154663085937e-05,0.0023984909057617188,16,0.5,0.013671875
class1_circuit545,1,depolarizing_low,depolarizing,0.01,5,9,0.9541015625,0.0029296875,0.1111111111111111,0.29806290806177477,0.39476440339640423,0.07895288067928084,0.9106845855712891,1.098075025902491,0.0078125,0.0087890625,0.986328125,0.0068359375,-0.00029630661010742186,0.0028696060180664062,9,0.28125,0.017578125
class1_circuit546,1,depolarizing_low,depolarizing,0.01,4,11,0.494140625,0.0009765625,0.1111111111111111,0.1960558649761309,1.3295277155286274,0.33238192888215684,0.45705223083496094,2.18793374655314,0.484375,0.9853515625,0.9775390625,0.0087890625,0.00016991297403971353,0.0031890869140625,9,0.5625,
class1_circuit547,1,depolarizing_low,depolarizing,0.01,4,6,0.49609375,0.0009765625,0.125,0.2073189517774805,1.2443553930313809,0.3110888482578452,0.46884918212890625,2.132882039478038,0.51171875,0.0234375,0.98828125,0.0,-0.0007909138997395834,0.002655029296875,8,0.5,
class1_circuit548,1,depolarizing_low,depolarizing,0.01,5,15,0.4814453125,0.0009765625,0.0625,0.15150219218868113,1.570456644222057,0.31409132884441143,0.4297466278076172,2.326952522859517,0.4814453125,0.0244140625,0.025390625,0.025390625,0.0006854057312011719,0.009120941162109375,16,0.5,0.982421875
class1_circuit549,1,depolarizing_low,depolarizing,0.01,4,14,0.4052734375,0.0009765625,0.07692307692307693,0.142709860895604,1.8382705147551448,0.4595676286887862,0.34168243408203125,2.9266942047926587,0.01953125,0.8212890625,0.0126953125,0.505859375,-0.00024048487345377603,0.011470794677734375,13,0.8125,
class1_circuit550,1,depolarizing_low,depolarizing,0.01,4,12,0.48046875,0.0009765625,0.1111111111111111,0.1974410799334108,1.302219049380833,0.32555476234520825,0.4619579315185547,2.164699275746421,0.984375,0.49609375,0.5,0.9873046875,0.0412896474202474,0.244140625,9,0.5625,
class1_circuit551,1,depolarizing_low,depolarizing,0.01,5,13,0.259765625,0.0009765625,0.05,0.0947193135112939,2.3421858673236455,0.46843717346472913,0.22943496704101562,4.358533542035808,0.021484375,0.51171875,0.53515625,0.0126953125,0.0013628959655761718,0.008348464965820312,20,0.625,0.0205078125
class1_circuit552,1,depolarizing_low,depolarizing,0.01,5,8,0.9443359375,0.0009765625,0.125,0.3097558653786472,0.4362156504462865,0.0872431300892573,0.8925895690917969,1.1203357450227196,0.0009765625,0.0078125,0.9814453125,0.9716796875,-0.0009514808654785157,0.00466156005859375,8,0.25,0.009765625
class1_circuit553,1,depolarizing_low,depolarizing,0.01,5,6,0.966796875,0.0009765625,0.14285714285714285,0.3363856226702767,0.28688282362011425,0.05737656472402285,0.9349441528320312,1.069582602194955,0.9814453125,0.0,0.9970703125,0.01171875,-0.0010716438293457032,0.010524749755859375,7,0.21875,0.982421875
class1_circuit554,1,depolarizing_low,depolarizing,0.01,2,6,0.5087890625,0.0078125,0.25,0.24106361739809815,1.131951887515679,0.5659759437578396,0.48244667053222656,2.0727679573154503,0.0185546875,0.51953125,,,0.001102447509765625,0.001102447509765625,4,1.0,
class1_circuit555,1,depolarizing_low,depolarizing,0.01,4,7,0.5029296875,0.0009765625,0.1111111111111111,0.20099522492169272,1.2051401615461237,0.3012850403865309,0.4747028350830078,2.1065810563665144,0.0029296875,0.978515625,0.00390625,0.4853515625,-0.0004200935363769531,0.00186920166015625,9,0.5625,
class1_circuit556,1,depolarizing_low,depolarizing,0.01,3,10,0.26171875,0.001953125,0.125,0.1218249487194358,2.10220282760609,0.7007342758686966,0.2437305450439453,4.102891574010176,0.986328125,0.4970703125,0.521484375,,-0.0016848246256510417,0.0033550262451171875,8,1.0,
class1_circuit557,1,depolarizing_low,depolarizing,0.01,5,12,0.4794921875,0.0009765625,0.0625,0.15469656253045908,1.4575204290515513,0.2915040858103103,0.44539642333984375,2.2451909071853207,0.01171875,0.9658203125,0.505859375,0.0068359375,-0.002200794219970703,0.015566825866699219,16,0.5,0.0302734375
class1_circuit558,1,depolarizing_low,depolarizing,0.01,5,12,0.94140625,0.0009765625,0.1,0.28051397017506796,0.4792982175385729,0.09585964350771457,0.8868808746337891,1.1275471469605942,0.0185546875,0.9873046875,0.9970703125,0.0263671875,-0.0015710830688476563,0.011384010314941406,10,0.3125,0.9755859375
class1_circuit559,1,depolarizing_low,depolarizing,0.01,3,12,0.91015625,0.0009765625,0.125,0.29698660910887925,0.6281422892435273,0.20938076308117579,0.8306083679199219,1.2039368232996364,0.9541015625,0.0234375,0.96484375,,-0.001857757568359375,0.00673675537109375,8,1.0,
class1_circuit560,1,depolarizing_low,depolarizing,0.01,4,11,0.490234375,0.0009765625,0.08333333333333333,0.1783028293082996,1.2974092546374092,0.3243523136593523,0.46483612060546875,2.1512958125593338,0.50390625,0.0224609375,0.0087890625,0.5068359375,0.03953886032104492,0.24167251586914062,12,0.75,
class1_circuit561,1,depolarizing_low,depolarizing,0.01,3,10,0.9580078125,0.0009765625,0.16666666666666666,0.35396884554587427,0.32482331767403655,0.10827443922467885,0.9184303283691406,1.0888142181310818,0.9951171875,0.9853515625,0.962890625,,0.004617373148600261,0.010198593139648438,6,0.75,
class1_circuit562,1,depolarizing_low,depolarizing,0.01,2,8,0.501953125,0.0146484375,0.25,0.23423763064171088,1.2042721578600588,0.6021360789300294,0.4694690704345703,2.1300657759228527,0.5166015625,0.48046875,,,-0.23356246948242188,0.23356246948242188,4,1.0,
class1_circuit563,1,depolarizing_low,depolarizing,0.01,2,7,0.9599609375,0.01171875,0.25,0.40989865888165394,0.30549310159354814,0.15274655079677407,0.9220676422119141,1.0845191329918973,0.0244140625,0.9716796875,,,-0.012003898620605469,0.012003898620605469,4,1.0,
class1_circuit564,1,depolarizing_low,depolarizing,0.01,5,12,0.4814453125,0.0009765625,0.05555555555555555,0.1460017689843363,1.5139986893335755,0.3027997378667151,0.4392528533935547,2.276593064897809,0.0283203125,0.9775390625,0.9697265625,0.9716796875,-1.86920166015625e-05,0.01596546173095703,18,0.5625,0.494140625
class1_circuit565,1,depolarizing_low,depolarizing,0.01,4,13,0.478515625,0.0009765625,0.1,0.18638339392566605,1.3985325066511891,0.3496331266627973,0.4473876953125,2.235197816690021,0.0185546875,0.0341796875,0.02734375,0.4970703125,0.004413127899169922,0.023479461669921875,10,0.625,
class1_circuit566,1,depolarizing_low,depolarizing,0.01,3,14,0.416015625,0.0009765625,0.125,0.16844075442197515,1.759173590091802,0.5863911966972674,0.3519783020019531,2.84108422032885,0.4921875,0.015625,0.1640625,,-0.0007120768229166666,0.0018310546875,8,1.0,
class1_circuit567,1,depolarizing_low,depolarizing,0.01,3,6,0.9609375,0.0029296875,0.2,0.38051386571576223,0.3040931280855729,0.10136437602852429,0.9239540100097656,1.0823049513916825,0.97265625,0.015625,0.0029296875,,-0.002124786376953125,0.00640869140625,5,0.625,
class1_circuit568,1,depolarizing_low,depolarizing,0.01,4,13,0.9482421875,0.0009765625,0.14285714285714285,0.3288295584874581,0.4135784363975403,0.10339460909938508,0.8997592926025391,1.111408360114154,0.0078125,0.9912109375,0.974609375,0.982421875,0.0009066263834635416,0.006389617919921875,7,0.4375,
class1_circuit569,1,depolarizing_low,depolarizing,0.01,2,14,0.275390625,0.2353515625,0.25,0.01523875638117894,1.9973653599878771,0.9986826799939386,0.2509288787841797,3.98519295366384,0.482421875,0.5107421875,,,-0.011041641235351562,0.011041641235351562,4,1.0,
class1_circuit570,1,depolarizing_low,depolarizing,0.01,5,11,0.9365234375,0.001953125,0.1,0.2788759530332004,0.525066922945531,0.10501338458910621,0.8777179718017578,1.1393181318063852,0.9833984375,0.9794921875,0.025390625,0.974609375,-0.0012969017028808595,0.019863128662109375,10,0.3125,0.0107421875
class1_circuit571,1,depolarizing_low,depolarizing,0.01,4,11,0.25390625,0.0009765625,0.08333333333333333,0.11272871527707459,2.2154186148183745,0.5538546537045936,0.2358264923095703,4.240405688870848,0.4912109375,0.013671875,0.5009765625,0.4794921875,-0.03967428207397461,0.24120235443115234,12,0.75,
class1_circuit572,1,depolarizing_low,depolarizing,0.01,5,8,0.48828125,0.0009765625,0.07142857142857142,0.16643765993638354,1.3503946087824459,0.2700789217564892,0.45924949645996094,2.1774656422937135,0.97265625,0.5068359375,0.9873046875,0.9775390625,0.004508018493652344,0.017940521240234375,14,0.4375,0.0087890625
class1_circuit573,1,depolarizing_low,depolarizing,0.01,4,8,0.4892578125,0.0009765625,0.1111111111111111,0.1974888391883799,1.3002922596470938,0.32507306491177346,0.462127685546875,2.163904113643883,0.984375,0.4931640625,0.0078125,0.9833984375,-0.00011046727498372395,0.0020599365234375,9,0.5625,
class1_circuit574,1,depolarizing_low,depolarizing,0.01,2,10,0.8388671875,0.0029296875,0.25,0.34366329139904456,0.7538806982385482,0.3769403491192741,0.7224178314208984,1.3842404718813637,0.9736328125,0.1376953125,,,0.0007009506225585938,0.0007009506225585938,4,1.0,
class1_circuit575,1,depolarizing_low,depolarizing,0.01,3,8,0.9462890625,0.0009765625,0.14285714285714285,0.32807754455183025,0.41224378266772777,0.13741459422257593,0.89630126953125,1.1156962886055188,0.9716796875,0.978515625,0.9697265625,,0.00840918223063151,0.02160358428955078,7,0.875,
class1_circuit576,1,depolarizing_low,depolarizing,0.01,3,7,0.9619140625,0.001953125,0.2,0.38099426697750527,0.2980955858676327,0.0993651952892109,0.9257831573486328,1.0801665508323801,0.990234375,0.9697265625,0.9638671875,,0.015369733174641928,0.02722644805908203,5,0.625,
class1_circuit577,1,depolarizing_low,depolarizing,0.01,2,11,0.9375,0.009765625,0.25,0.39698857161746237,0.42889442682905565,0.21444721341452783,0.8803997039794922,1.1358477238989497,0.0341796875,0.0380859375,,,0.008463859558105469,0.008463859558105469,4,1.0,
class1_circuit578,1,depolarizing_low,depolarizing,0.01,2,11,0.5078125,0.013671875,0.25,0.2363513273088482,1.1844386228150823,0.5922193114075411,0.4734477996826172,2.1121652702983273,0.5224609375,0.9716796875,,,0.00014781951904296875,0.00014781951904296875,4,1.0,
class1_circuit579,1,depolarizing_low,depolarizing,0.01,2,6,0.96484375,0.013671875,0.3333333333333333,0.4465566881206631,0.25351827171124564,0.12675913585562282,0.9315719604492188,1.073454378565064,0.021484375,0.013671875,,,-0.000293731689453125,0.000293731689453125,3,0.75,
class1_circuit580,1,depolarizing_low,depolarizing,0.01,4,10,0.951171875,0.0009765625,0.1111111111111111,0.29702622080102636,0.413730430342587,0.10343260758564675,0.9051322937011719,1.1048108733370057,0.01953125,0.01953125,0.9814453125,0.025390625,0.004853248596191406,0.01610565185546875,9,0.5625,
class1_circuit581,1,depolarizing_low,depolarizing,0.01,4,13,0.9375,0.0009765625,0.125,0.3071401621297925,0.4929098078482804,0.1232274519620701,0.8796806335449219,1.1367761909871081,0.009765625,0.984375,0.0302734375,0.0263671875,0.004016717274983724,0.012873649597167969,8,0.5,
class1_circuit582,1,depolarizing_low,depolarizing,0.01,2,6,0.5185546875,0.0029296875,0.25,0.2456806894317662,1.0764748559549036,0.5382374279774518,0.4914360046386719,2.03485294190393,0.009765625,0.521484375,,,-0.002162933349609375,0.002162933349609375,4,1.0,
class1_circuit583,1,depolarizing_low,depolarizing,0.01,5,13,0.919921875,0.0029296875,0.125,0.3005497028801845,0.5971327941670033,0.11942655883340066,0.8476409912109375,1.1797447389294238,0.0439453125,0.9658203125,0.0263671875,0.0,-0.000815582275390625,0.038107872009277344,8,0.25,0.0439453125
class1_circuit584,1,depolarizing_low,depolarizing,0.01,5,10,0.5126953125,0.0009765625,0.09090909090909091,0.1854578203534324,1.2685547671507644,0.2537109534301529,0.4692497253417969,2.1310614493349007,0.5322265625,0.98828125,0.9970703125,0.013671875,0.0003798484802246094,0.0034656524658203125,11,0.34375,0.994140625
class1_circuit585,1,depolarizing_low,depolarizing,0.01,3,13,0.9306640625,0.00390625,0.14285714285714285,0.32165997365145377,0.5312743919551843,0.17709146398506145,0.8671131134033203,1.1532520779899045,0.029296875,0.0244140625,0.041015625,,0.008792877197265625,0.012670516967773438,7,0.875,
class1_circuit586,1,depolarizing_low,depolarizing,0.01,4,10,0.4931640625,0.001953125,0.1,0.19103779108351918,1.2929504778441476,0.3232376194610369,0.4649543762207031,2.1507486560579188,0.984375,0.5087890625,0.4912109375,0.01953125,-0.04241673151652018,0.2440633773803711,10,0.625,
class1_circuit587,1,depolarizing_low,depolarizing,0.01,5,13,0.5107421875,0.0009765625,0.05263157894736842,0.14250378785487056,1.5353873581332707,0.3070774716266541,0.43847084045410156,2.2806533696432045,0.9619140625,0.9580078125,0.966796875,0.0244140625,0.006603240966796875,0.027902603149414062,19,0.59375,0.4521484375
class1_circuit588,1,depolarizing_low,depolarizing,0.01,2,15,0.4736328125,0.02734375,0.25,0.22120056807046692,1.3177867535119625,0.6588933767559813,0.44571876525878906,2.243567194652513,0.4990234375,0.49609375,,,0.22118759155273438,0.22118759155273438,4,1.0,
class1_circuit589,1,depolarizing_low,depolarizing,0.01,4,6,0.5068359375,0.0009765625,0.1111111111111111,0.2033073859923093,1.1564938043128985,0.2891234510782246,0.48311614990234375,2.06989561411919,0.0048828125,0.009765625,0.0068359375,0.517578125,0.000888983408610026,0.0038585662841796875,9,0.5625,
class1_circuit590,1,depolarizing_low,depolarizing,0.01,2,7,0.9736328125,0.001953125,0.25,0.41785179712325143,0.20136326974191093,0.10068163487095547,0.9484004974365234,1.0544068698798732,0.0224609375,0.994140625,,,-0.0018215179443359375,0.0018215179443359375,4,1.0,
class1_circuit591,1,depolarizing_low,depolarizing,0.01,2,8,0.955078125,0.0029296875,0.25,0.40714751649642783,0.32162688338953926,0.16081344169476963,0.9130764007568359,1.095198604477779,0.9736328125,0.021484375,,,-0.0023632049560546875,0.0023632049560546875,4,1.0,
class1_circuit592,1,depolarizing_low,depolarizing,0.01,5,14,0.2529296875,0.0009765625,0.07142857142857142,0.10555323347703258,2.324728048977491,0.46494560979549815,0.22740936279296875,4.397356323761632,0.5068359375,0.4736328125,0.0,0.9775390625,0.0003476142883300781,0.0028257369995117188,14,0.4375,0.97265625
class1_circuit593,1,depolarizing_low,depolarizing,0.01,2,10,0.5322265625,0.0146484375,0.25,0.2355125794503251,1.207154458203821,0.6035772291019105,0.4718647003173828,2.1192515547686885,0.546875,0.4482421875,,,-0.2304840087890625,0.2304840087890625,4,1.0,
class1_circuit594,1,depolarizing_low,depolarizing,0.01,5,7,0.9619140625,0.001953125,0.125,0.31634445528899324,0.32794820104471223,0.06558964020894245,0.9255905151367188,1.0803913647972625,0.986328125,0.0126953125,0.0126953125,0.0068359375,0.0018533706665039063,0.010581016540527344,8,0.25,0.0068359375
class1_circuit595,1,depolarizing_low,depolarizing,0.01,5,8,0.2734375,0.0009765625,0.08333333333333333,0.11629046684911835,2.1036907161030047,0.42073814322060094,0.24561500549316406,4.071412483878924,0.994140625,0.45703125,0.998046875,0.0048828125,-0.0006845474243164062,0.00675201416015625,12,0.375,0.501953125
class1_circuit596,1,depolarizing_low,depolarizing,0.01,4,15,0.923828125,0.0009765625,0.14285714285714285,0.31899197763592396,0.5471211477584822,0.13678028693962055,0.8551483154296875,1.169387791380481,0.9677734375,0.013671875,0.9638671875,0.01171875,-0.002535661061604818,0.011341094970703125,7,0.4375,
class1_circuit597,1,depolarizing_low,depolarizing,0.01,5,15,0.9091796875,0.0009765625,0.0625,0.21870530898108914,0.7268175330289648,0.14536350660579295,0.8278121948242188,1.208003465196045,0.9833984375,0.9794921875,0.984375,0.9560546875,0.005753326416015625,0.014723777770996094,16,0.5,0.9619140625
class1_circuit598,1,depolarizing_low,depolarizing,0.01,4,6,0.4990234375,0.0009765625,0.125,0.21036876724992457,1.1774646600051282,0.29436616500128204,0.47904014587402344,2.0875077139238893,0.0107421875,0.001953125,0.48828125,0.0087890625,-0.0003056526184082031,0.001361846923828125,8,0.5,
class1_circuit599,1,depolarizing_low,depolarizing,0.01,3,14,0.4853515625,0.001953125,0.125,0.20006307560969894,1.392942512766949,0.46431417092231636,0.4452018737792969,2.246172037162449,0.0361328125,0.0283203125,0.4912109375,,0.0034284591674804688,0.005812644958496094,8,1.0,
class1_circuit600,1,depolarizing_low,depolarizing,0.01,5,15,0.486328125,0.0009765625,0.06666666666666667,0.15841255213949185,1.4701586908661555,0.2940317381732311,0.443084716796875,2.2569047449965267,0.5185546875,0.9775390625,0.5166015625,0.0107421875,0.023307991027832032,0.24285602569580078,15,0.46875,0.0283203125
class1_circuit601,1,depolarizing_low,depolarizing,0.01,5,15,0.142578125,0.0009765625,0.045454545454545456,0.05779051662026327,3.1986425198961967,0.6397285039792393,0.11892890930175781,8.408384513321868,0.982421875,0.98828125,0.521484375,0.5166015625,0.001012134552001953,0.010747909545898438,22,0.6875,0.5224609375
class1_circuit602,1,depolarizing_low,depolarizing,0.01,4,13,0.2568359375,0.0029296875,0.08333333333333333,0.10843679915857314,2.352848053419967,0.5882120133549917,0.22443580627441406,4.455617025439133,0.509765625,0.521484375,0.4775390625,0.5146484375,-0.0015670458475748699,0.23926353454589844,12,0.75,
class1_circuit603,1,depolarizing_low,depolarizing,0.01,5,9,0.2578125,0.0009765625,0.05555555555555555,0.10014985241882988,2.24152244037037,0.448304488074074,0.23609542846679688,4.2355754453630885,0.4853515625,0.0048828125,0.982421875,0.509765625,0.0003825187683105469,0.014303207397460938,18,0.5625,0.013671875
class1_circuit604,1,depolarizing_low,depolarizing,0.01,3,13,0.2626953125,0.0048828125,0.125,0.11826893589920588,2.1846330268716576,0.7282110089572192,0.23690032958984375,4.22118450113272,0.4873046875,0.029296875,0.47265625,,0.0017401377360026042,0.00275421142578125,8,1.0,
class1_circuit605,1,depolarizing_low,depolarizing,0.01,3,7,0.4951171875,0.017578125,0.25,0.23259517075436445,1.2191428359404932,0.4063809453134977,0.4664020538330078,2.1440728906902202,0.03515625,0.0,0.5126953125,,-0.000148773193359375,0.000446319580078125,4,0.5,
class1_circuit606,1,depolarizing_low,depolarizing,0.01,4,13,0.4873046875,0.001953125,0.1,0.1902699650678835,1.309550881818394,0.3273877204545985,0.46202659606933594,2.1643775667699723,0.01953125,0.015625,0.4931640625,0.0126953125,0.0014754931131998699,0.008541107177734375,10,0.625,
class1_circuit607,1,depolarizing_low,depolarizing,0.01,5,9,0.484375,0.0009765625,0.07692307692307693,0.17209558967361385,1.3196851054083747,0.26393702108167494,0.4619426727294922,2.1647707796181677,0.970703125,0.017578125,0.005859375,0.5009765625,-0.0013566017150878906,0.011203765869140625,13,0.40625,0.0009765625
